ticket,region,departamento,ciudad,territorialidad,itsm_servicenow,workorder_salesforce,clientes_afectados,tecnologia,cantidad_nodos,cantidad_arpones,cmts,olt,interfaz,cable_padre,cable_hijo,nodo_vip,impacto,urgencia,grupo_whatsapp,descripcion,resumen,tecnico_asignado,avances,adjuntos,existe_en_cacti,fuente_voltaje,fuente_amperaje,flag_en_bateria,nodos_sector_en_bateria,forma_resolucion,restablecio_autonomo,hora_caida,hora_restablecimiento,fuente_monitoreo,correlacion_grafica_monitoreo,delta_correlacion_min,falla_simultanea_nodo_arpon,solucion_aplicada,tiempo_resolucion_min,requiere_notificacion,accion_recomendada
TKT-001397,BOGOTA,Cundinamarca,Soacha,Urbano,INC3003775,WO-666768,1170,GPON,0,1,,OLT_BOG_10,GE0/6/19,CP_BOG_025,CH_198,False,Critico,Critica,GRP_NOC_BOGOTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Soacha,TEC_114,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,TECNICO_URGENTE,False,2026-04-21 19:08:00,2026-04-21 20:34:00,ZABBIX,False,31,True,Atencion prioritaria por dano grave multielemento,86,True,TECNICO_URGENTE
TKT-001398,COSTA,Atlantico,Barranquilla,Urbano,INC8638406,WO-216807,528,HFC,6,0,CMTS_COS_20,,GE0/3/47,CP_COS_024,,False,Medio,Media,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Barranquilla,TEC_014,Diagnostico inicial registrado,2,True,55.38,4.58,False,0,CUADRILLA,False,2026-05-04 00:21:00,2026-05-04 07:55:00,CACTI,False,117,False,Cuadrilla reemplazo conector danado,454,False,DESPACHAR_CUADRILLA
TKT-001399,ORIENTE,Norte de Santander,Cucuta,Periurbano,INC8312671,WO-342357,622,GPON,0,2,,OLT_ORI_17,GE0/6/34,CP_ORI_021,CH_031,False,Alto,Baja,GRP_NOC_ORIENTE,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Cucuta,TEC_014,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-05 19:24:00,2026-05-05 22:37:00,ZABBIX,False,179,False,Empalme de fibra reparado en sitio,193,True,DESPACHAR_CUADRILLA
TKT-001400,COSTA,Cordoba,Monteria,Urbano,INC9683884,WO-100258,1340,GPON,0,5,,OLT_COS_23,GE0/6/13,CP_COS_035,,False,Alto,Media,GRP_NOC_COSTA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Monteria,TEC_071,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-24 14:36:00,2026-02-24 19:52:00,ZABBIX,False,70,False,Cambio de tarjeta en el elemento,316,True,DESPACHAR_CUADRILLA
TKT-001401,SUR,Cauca,Popayan,Periurbano,INC2576898,WO-269154,2770,GPON,0,10,,OLT_SUR_03,GE0/5/7,CP_SUR_014,,False,Medio,Critica,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Popayan,TEC_046,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-03 01:01:00,2026-04-03 01:59:00,ZABBIX,False,109,False,Cambio de tarjeta en el elemento,58,True,DESPACHAR_CUADRILLA
TKT-001402,BOGOTA,Cundinamarca,Soacha,Urbano,INC9942100,WO-246675,1883,HFC,7,0,CMTS_BOG_22,,GE0/3/45,CP_BOG_026,,False,Alto,Baja,GRP_NOC_BOGOTA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Soacha,TEC_088,Diagnostico inicial registrado,0,True,52.76,8.51,False,0,CUADRILLA,False,2026-01-14 04:55:00,2026-01-14 09:36:00,CACTI,False,219,False,Cambio de tarjeta en el elemento,281,True,DESPACHAR_CUADRILLA
TKT-001403,ORIENTE,Boyaca,Tunja,Urbano,INC9113005,WO-431249,3609,GPON,0,9,,OLT_ORI_29,GE0/4/8,CP_ORI_007,CH_122,False,Alto,Media,GRP_NOC_ORIENTE,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Tunja,TEC_099,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-04 19:55:00,2026-03-05 02:50:00,ZABBIX,False,166,False,Reconfiguracion de la interfaz afectada,415,True,DESPACHAR_CUADRILLA
TKT-001404,ORIENTE,Boyaca,Tunja,Periurbano,INC6656157,WO-338624,4760,GPON,0,8,,OLT_ORI_06,GE0/1/25,CP_ORI_029,,False,Medio,Media,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Tunja,TEC_114,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-28 10:30:00,2026-02-28 12:11:00,ZABBIX,False,155,False,Empalme de fibra reparado en sitio,101,True,DESPACHAR_CUADRILLA
TKT-001405,ORIENTE,Norte de Santander,Cucuta,Rural,INC7074446,WO-400442,283,HFC,1,0,CMTS_ORI_20,,GE0/6/19,CP_ORI_055,,True,Medio,Media,GRP_NOC_ORIENTE,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Cucuta,TEC_095,Diagnostico inicial registrado,2,True,53.27,6.93,False,0,CUADRILLA,False,2026-03-03 19:54:00,2026-03-03 23:13:00,CACTI,False,113,False,Reconfiguracion de la interfaz afectada,199,True,DESPACHAR_CUADRILLA
TKT-001406,ANDINA,Valle del Cauca,Cali,Rural,INC4445321,WO-770209,2910,GPON,0,5,,OLT_AND_11,GE0/0/37,CP_AND_050,CH_164,False,Critico,Media,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Cali,TEC_115,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-18 23:46:00,2026-04-19 04:19:00,ZABBIX,False,212,False,Cuadrilla reemplazo conector danado,273,True,DESPACHAR_CUADRILLA
TKT-001407,ANDINA,Risaralda,Pereira,Rural,INC7056910,WO-619409,1659,HFC,3,0,CMTS_AND_22,,GE0/0/16,CP_AND_019,,False,Bajo,Baja,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Pereira,TEC_041,Diagnostico inicial registrado,5,True,52.17,4.08,False,0,CUADRILLA,False,2026-04-02 12:58:00,2026-04-02 18:26:00,CACTI,False,195,False,Cambio de tarjeta en el elemento,328,False,DESPACHAR_CUADRILLA
TKT-001408,COSTA,Bolivar,Cartagena,Rural,INC3801367,WO-270285,848,GPON,0,2,,OLT_COS_13,GE0/6/30,CP_COS_014,CH_019,False,Medio,Alta,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Cartagena,TEC_031,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-11 20:33:00,2026-01-12 02:48:00,ZABBIX,True,4,False,Reconfiguracion de la interfaz afectada,375,True,DESPACHAR_CUADRILLA
TKT-001409,BOGOTA,Cundinamarca,Chia,Periurbano,INC4989955,WO-605254,540,GPON,0,4,,OLT_BOG_10,GE0/1/34,CP_BOG_052,CH_143,False,Medio,Alta,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Chia,TEC_064,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-30 00:52:00,2026-01-30 03:44:00,ZABBIX,False,219,False,Cambio de tarjeta en el elemento,172,True,DESPACHAR_CUADRILLA
TKT-001410,SUR,Narino,Pasto,Periurbano,INC5382640,WO-703515,416,HFC,1,0,CMTS_SUR_15,,GE0/0/9,CP_SUR_031,,False,Bajo,Media,GRP_NOC_SUR,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Pasto,TEC_037,Diagnostico inicial registrado,3,True,45.46,1.58,True,2,CUADRILLA,False,2026-02-24 13:30:00,2026-02-24 21:25:00,CACTI,False,227,False,Empalme de fibra reparado en sitio,475,False,DESPACHAR_CUADRILLA
TKT-001411,SUR,Cauca,Popayan,Urbano,INC2599625,WO-542594,460,HFC,2,0,CMTS_SUR_25,,GE0/4/20,CP_SUR_040,CH_017,False,Bajo,Baja,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Popayan,TEC_003,Diagnostico inicial registrado,3,True,44.74,1.14,True,4,CUADRILLA,False,2026-01-12 15:16:00,2026-01-12 19:32:00,CACTI,False,41,False,Empalme de fibra reparado en sitio,256,False,DESPACHAR_CUADRILLA
TKT-001412,COSTA,Atlantico,Barranquilla,Periurbano,INC7459248,WO-809766,428,GPON,0,2,,OLT_COS_12,GE0/5/0,CP_COS_006,,False,Critico,Media,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Barranquilla,TEC_084,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-04 17:58:00,2026-01-04 22:48:00,ZABBIX,False,161,False,Cuadrilla reemplazo conector danado,290,True,DESPACHAR_CUADRILLA
TKT-001413,BOGOTA,Cundinamarca,Bogota,Periurbano,INC4236169,WO-509491,2484,GPON,0,9,,OLT_BOG_14,GE0/7/26,CP_BOG_028,CH_191,False,Bajo,Baja,GRP_NOC_BOGOTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Bogota,TEC_008,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-16 23:53:00,2026-02-17 04:13:00,ZABBIX,False,46,False,Cambio de tarjeta en el elemento,260,True,DESPACHAR_CUADRILLA
TKT-001414,ORIENTE,Boyaca,Tunja,Urbano,INC2210497,WO-270417,1224,GPON,0,6,,OLT_ORI_15,GE0/6/41,CP_ORI_019,,False,Alto,Baja,GRP_NOC_ORIENTE,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Tunja,TEC_086,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-03 12:39:00,2026-01-03 16:20:00,ZABBIX,False,137,False,Empalme de fibra reparado en sitio,221,True,DESPACHAR_CUADRILLA
TKT-001415,COSTA,Bolivar,Cartagena,Urbano,INC3676834,WO-475423,978,HFC,2,0,CMTS_COS_15,,GE0/2/31,CP_COS_059,,False,Alto,Alta,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cartagena,TEC_067,Diagnostico inicial registrado,0,True,54.88,6.35,False,0,TECNICO_URGENTE,False,2026-02-15 03:34:00,2026-02-15 07:02:00,CACTI,False,133,True,Despliegue urgente: afectacion simultanea HFC y GPON,208,True,TECNICO_URGENTE
TKT-001416,ORIENTE,Norte de Santander,Cucuta,Urbano,INC7542915,WO-118983,1897,HFC,7,0,CMTS_ORI_17,,GE0/7/36,CP_ORI_015,,False,Bajo,Alta,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cucuta,TEC_015,Diagnostico inicial registrado,5,True,53.5,7.66,False,0,CUADRILLA,False,2026-02-19 21:30:00,2026-02-20 04:32:00,CACTI,False,189,False,Cuadrilla reemplazo conector danado,422,True,DESPACHAR_CUADRILLA
TKT-001417,ANDINA,Risaralda,Pereira,Rural,INC8191598,WO-831320,516,HFC,2,0,CMTS_AND_16,,GE0/1/14,CP_AND_044,CH_088,False,Bajo,Alta,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Pereira,TEC_094,Diagnostico inicial registrado,0,True,42.08,2.1,True,2,AUTORRESTABLECIMIENTO,True,2026-03-06 20:11:00,2026-03-06 20:44:00,CACTI,True,1,False,Recuperacion automatica confirmada en grafica de monitoreo,33,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-001418,ORIENTE,Santander,Bucaramanga,Periurbano,INC2861710,WO-896120,1683,HFC,3,0,CMTS_ORI_08,,GE0/4/11,CP_ORI_035,,False,Alto,Alta,GRP_NOC_ORIENTE,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Bucaramanga,TEC_008,Diagnostico inicial registrado,1,True,43.22,2.39,True,2,AUTORRESTABLECIMIENTO,True,2026-01-25 11:32:00,2026-01-25 11:48:00,CACTI,True,3,False,Falla externa de energia; elemento volvio solo sin intervencion,16,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-001419,ANDINA,Valle del Cauca,Cali,Periurbano,INC2409512,WO-708160,4401,GPON,0,9,,OLT_AND_29,GE0/7/10,CP_AND_056,,False,Alto,Critica,GRP_NOC_ANDINA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Cali,TEC_074,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-21 13:04:00,2026-03-21 19:06:00,ZABBIX,False,128,False,Cambio de tarjeta en el elemento,362,True,DESPACHAR_CUADRILLA
TKT-001420,SUR,Cauca,Popayan,Urbano,INC8316214,WO-902126,2115,HFC,5,0,CMTS_SUR_17,,GE0/2/25,CP_SUR_017,,False,Alto,Critica,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Popayan,TEC_111,Diagnostico inicial registrado,3,False,54.28,6.83,False,0,CUADRILLA,False,2026-02-24 17:23:00,2026-02-24 23:26:00,CACTI,True,7,False,Empalme de fibra reparado en sitio,363,True,DESPACHAR_CUADRILLA
TKT-001421,SUR,Tolima,Ibague,Urbano,INC8816568,WO-199685,2352,GPON,0,4,,OLT_SUR_05,GE0/7/7,CP_SUR_005,,False,Critico,Media,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Ibague,TEC_054,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-14 04:10:00,2026-01-14 05:52:00,ZABBIX,False,123,False,Cambio de tarjeta en el elemento,102,True,DESPACHAR_CUADRILLA
TKT-001422,COSTA,Cordoba,Monteria,Urbano,INC4171848,WO-873449,2658,GPON,0,6,,OLT_COS_17,GE0/5/46,CP_COS_023,CH_104,False,Alto,Baja,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Monteria,TEC_044,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-16 11:26:00,2026-01-16 13:41:00,ZABBIX,False,116,False,Cambio de tarjeta en el elemento,135,True,DESPACHAR_CUADRILLA
TKT-001423,SUR,Cauca,Popayan,Rural,INC5326381,WO-697279,3213,HFC,7,0,CMTS_SUR_25,,GE0/7/1,CP_SUR_027,,False,Critico,Alta,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Popayan,TEC_008,Diagnostico inicial registrado,2,True,45.55,1.26,True,6,AUTORRESTABLECIMIENTO,True,2026-05-11 01:15:00,2026-05-11 02:33:00,CACTI,True,0,False,Recuperacion automatica confirmada en grafica de monitoreo,78,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-001424,ORIENTE,Santander,Bucaramanga,Rural,INC3091988,WO-697637,1170,HFC,2,0,CMTS_ORI_11,,GE0/4/2,CP_ORI_025,,False,Bajo,Baja,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Bucaramanga,TEC_056,Diagnostico inicial registrado,0,True,52.89,8.7,False,0,CUADRILLA,False,2026-05-23 21:57:00,2026-05-24 02:06:00,CACTI,False,88,False,Empalme de fibra reparado en sitio,249,False,DESPACHAR_CUADRILLA
TKT-001425,ANDINA,Caldas,Manizales,Rural,INC6286765,WO-391624,584,HFC,1,0,CMTS_AND_04,,GE0/2/13,CP_AND_008,,False,Bajo,Alta,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Manizales,TEC_069,Diagnostico inicial registrado,2,False,54.31,6.29,False,0,CUADRILLA,False,2026-01-24 17:01:00,2026-01-24 19:21:00,CACTI,False,192,False,Cuadrilla reemplazo conector danado,140,True,DESPACHAR_CUADRILLA
TKT-001426,ANDINA,Antioquia,Medellin,Rural,INC6720401,WO-175893,2101,GPON,0,11,,OLT_AND_15,GE0/6/10,CP_AND_024,,False,Bajo,Media,GRP_NOC_ANDINA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Medellin,TEC_063,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-17 04:01:00,2026-03-17 10:29:00,ZABBIX,False,44,False,Cambio de tarjeta en el elemento,388,True,DESPACHAR_CUADRILLA
TKT-001427,ORIENTE,Santander,Bucaramanga,Periurbano,INC9211898,WO-202180,377,HFC,2,0,CMTS_ORI_22,,GE0/2/46,CP_ORI_006,CH_102,False,Alto,Critica,GRP_NOC_ORIENTE,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Bucaramanga,TEC_082,Diagnostico inicial registrado,4,True,43.27,2.14,True,2,TECNICO_URGENTE,False,2026-02-23 03:04:00,2026-02-23 05:49:00,CACTI,False,54,True,Tecnico urgente por caida masiva de NODOS y ARPONES,165,True,TECNICO_URGENTE
TKT-001428,COSTA,Bolivar,Cartagena,Urbano,INC7097994,WO-849457,834,GPON,0,3,,OLT_COS_22,GE0/0/29,CP_COS_042,,False,Critico,Baja,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Cartagena,TEC_053,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-28 10:37:00,2026-05-28 15:37:00,ZABBIX,False,53,False,Empalme de fibra reparado en sitio,300,True,DESPACHAR_CUADRILLA
TKT-001429,BOGOTA,Cundinamarca,Bogota,Periurbano,INC6377980,WO-128160,257,HFC,1,0,CMTS_BOG_24,,GE0/1/28,CP_BOG_051,,False,Bajo,Baja,GRP_NOC_BOGOTA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Bogota,TEC_111,Diagnostico inicial registrado,3,True,53.83,4.87,False,0,CUADRILLA,False,2026-01-31 21:03:00,2026-02-01 02:16:00,CACTI,False,222,False,Reconfiguracion de la interfaz afectada,313,False,DESPACHAR_CUADRILLA
TKT-001430,COSTA,Bolivar,Cartagena,Urbano,INC6652732,WO-120837,3680,HFC,8,0,CMTS_COS_11,,GE0/5/47,CP_COS_052,,False,Bajo,Media,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cartagena,TEC_052,Diagnostico inicial registrado,3,True,52.09,8.79,False,0,CUADRILLA,False,2026-04-08 16:25:00,2026-04-08 17:46:00,CACTI,True,5,False,Cuadrilla reemplazo conector danado,81,True,DESPACHAR_CUADRILLA
TKT-001431,SUR,Huila,Neiva,Rural,INC4464297,WO-299105,1776,GPON,0,8,,OLT_SUR_18,GE0/2/2,CP_SUR_002,CH_199,False,Alto,Baja,GRP_NOC_SUR,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Neiva,TEC_053,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-01 14:18:00,2026-01-01 20:15:00,ZABBIX,True,1,False,Reconfiguracion de la interfaz afectada,357,True,DESPACHAR_CUADRILLA
TKT-001432,BOGOTA,Cundinamarca,Chia,Rural,INC7627006,WO-353047,2184,HFC,3,0,CMTS_BOG_09,,GE0/2/28,CP_BOG_037,,False,Critico,Critica,GRP_NOC_BOGOTA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Chia,TEC_051,Diagnostico inicial registrado,3,True,54.53,7.21,False,0,TECNICO_URGENTE,False,2026-02-06 10:49:00,2026-02-06 12:25:00,CACTI,False,223,True,Tecnico urgente por caida masiva de NODOS y ARPONES,96,True,TECNICO_URGENTE
TKT-001433,SUR,Cauca,Popayan,Periurbano,INC9053090,WO-374225,315,HFC,5,0,CMTS_SUR_01,,GE0/1/45,CP_SUR_059,,False,Medio,Media,GRP_NOC_SUR,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Popayan,TEC_049,Diagnostico inicial registrado,4,True,43.22,1.9,True,7,AUTORRESTABLECIMIENTO,True,2026-04-19 05:06:00,2026-04-19 06:35:00,CACTI,True,1,False,Recuperacion automatica confirmada en grafica de monitoreo,89,False,ESPERAR_AUTORRESTABLECIMIENTO
TKT-001434,ANDINA,Risaralda,Pereira,Urbano,INC9875747,WO-752368,5040,GPON,0,10,,OLT_AND_11,GE0/4/34,CP_AND_036,CH_005,False,Bajo,Critica,GRP_NOC_ANDINA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Pereira,TEC_022,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-22 04:13:00,2026-02-22 05:14:00,ZABBIX,True,5,False,Cambio de tarjeta en el elemento,61,True,DESPACHAR_CUADRILLA
TKT-001435,COSTA,Magdalena,Santa Marta,Periurbano,INC9476810,WO-553151,2136,HFC,4,0,CMTS_COS_13,,GE0/4/47,CP_COS_042,CH_097,False,Critico,Critica,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Santa Marta,TEC_025,Diagnostico inicial registrado,4,True,52.66,7.99,False,0,CUADRILLA,False,2026-03-03 07:06:00,2026-03-03 10:32:00,CACTI,False,62,False,Cuadrilla reemplazo conector danado,206,True,DESPACHAR_CUADRILLA
TKT-001436,SUR,Tolima,Ibague,Urbano,INC4139848,WO-423363,364,HFC,1,0,CMTS_SUR_24,,GE0/6/22,CP_SUR_033,,False,Medio,Alta,GRP_NOC_SUR,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Ibague,TEC_051,Diagnostico inicial registrado,1,True,54.46,6.59,False,0,CUADRILLA,False,2026-03-02 08:39:00,2026-03-02 15:47:00,CACTI,False,207,False,Cuadrilla reemplazo conector danado,428,True,DESPACHAR_CUADRILLA
TKT-001437,COSTA,Magdalena,Santa Marta,Periurbano,INC7643766,WO-249875,3509,GPON,0,11,,OLT_COS_10,GE0/0/47,CP_COS_042,CH_072,False,Medio,Alta,GRP_NOC_COSTA,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Santa Marta,TEC_091,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-04 14:14:00,2026-04-04 19:21:00,ZABBIX,False,113,False,Cambio de tarjeta en el elemento,307,True,DESPACHAR_CUADRILLA
TKT-001438,SUR,Cauca,Popayan,Periurbano,INC9963490,WO-872690,1432,HFC,8,0,CMTS_SUR_02,,GE0/1/17,CP_SUR_002,CH_023,False,Alto,Critica,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Popayan,TEC_073,Diagnostico inicial registrado,0,True,53.17,7.88,False,0,CUADRILLA,False,2026-05-15 21:13:00,2026-05-16 01:19:00,CACTI,False,203,False,Reconfiguracion de la interfaz afectada,246,True,DESPACHAR_CUADRILLA
TKT-001439,BOGOTA,Cundinamarca,Soacha,Periurbano,INC4265907,WO-516281,4240,GPON,0,10,,OLT_BOG_25,GE0/4/41,CP_BOG_055,,False,Bajo,Critica,GRP_NOC_BOGOTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Soacha,TEC_102,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-08 17:39:00,2026-02-08 22:09:00,ZABBIX,False,81,False,Reconfiguracion de la interfaz afectada,270,True,DESPACHAR_CUADRILLA
TKT-001440,COSTA,Bolivar,Cartagena,Urbano,INC8395373,WO-207804,1090,GPON,0,5,,OLT_COS_28,GE0/6/35,CP_COS_046,,False,Medio,Critica,GRP_NOC_COSTA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Cartagena,TEC_005,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-26 02:56:00,2026-02-26 09:29:00,ZABBIX,True,0,False,Reconfiguracion de la interfaz afectada,393,True,DESPACHAR_CUADRILLA
TKT-001441,SUR,Tolima,Ibague,Rural,INC3270107,WO-451277,1365,HFC,7,0,CMTS_SUR_09,,GE0/6/43,CP_SUR_057,,False,Critico,Media,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Ibague,TEC_021,Diagnostico inicial registrado,2,True,55.65,7.74,False,0,CUADRILLA,False,2026-04-01 02:17:00,2026-04-01 08:54:00,CACTI,False,191,False,Reconfiguracion de la interfaz afectada,397,True,DESPACHAR_CUADRILLA
TKT-001442,ORIENTE,Norte de Santander,Cucuta,Rural,INC9114652,WO-145683,591,HFC,3,0,CMTS_ORI_05,,GE0/1/34,CP_ORI_011,CH_041,False,Alto,Critica,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cucuta,TEC_060,Diagnostico inicial registrado,1,True,54.32,8.04,False,0,CUADRILLA,False,2026-05-15 12:48:00,2026-05-15 18:23:00,CACTI,False,86,False,Cuadrilla reemplazo conector danado,335,True,DESPACHAR_CUADRILLA
TKT-001443,COSTA,Magdalena,Santa Marta,Urbano,INC4620061,WO-904719,860,HFC,2,0,CMTS_COS_05,,GE0/2/34,CP_COS_051,,False,Alto,Alta,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Santa Marta,TEC_062,Diagnostico inicial registrado,3,True,41.62,2.62,True,2,AUTORRESTABLECIMIENTO,True,2026-04-05 15:55:00,2026-04-05 16:26:00,CACTI,True,1,False,Recuperacion automatica confirmada en grafica de monitoreo,31,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-001444,BOGOTA,Cundinamarca,Bogota,Periurbano,INC6583531,WO-507184,1452,GPON,0,4,,OLT_BOG_07,GE0/3/42,CP_BOG_025,CH_166,False,Medio,Media,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Bogota,TEC_078,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-04 09:27:00,2026-04-04 14:41:00,ZABBIX,False,194,False,Empalme de fibra reparado en sitio,314,False,DESPACHAR_CUADRILLA
TKT-001445,ORIENTE,Boyaca,Tunja,Periurbano,INC3537526,WO-443385,522,HFC,6,0,CMTS_ORI_27,,GE0/4/25,CP_ORI_028,CH_187,False,Critico,Critica,GRP_NOC_ORIENTE,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Tunja,TEC_036,Diagnostico inicial registrado,0,True,52.04,5.95,False,0,CUADRILLA,False,2026-05-08 23:03:00,2026-05-09 06:01:00,CACTI,False,33,False,Cuadrilla reemplazo conector danado,418,True,DESPACHAR_CUADRILLA
TKT-001446,COSTA,Cordoba,Monteria,Rural,INC5292093,WO-947857,2396,GPON,0,4,,OLT_COS_26,GE0/0/34,CP_COS_056,CH_088,False,Critico,Media,GRP_NOC_COSTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Monteria,TEC_110,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-20 21:47:00,2026-01-20 23:13:00,ZABBIX,False,20,False,Cambio de tarjeta en el elemento,86,True,DESPACHAR_CUADRILLA
TKT-001447,BOGOTA,Cundinamarca,Bogota,Urbano,INC6717674,WO-664953,5592,GPON,0,12,,OLT_BOG_24,GE0/2/38,CP_BOG_052,,False,Bajo,Media,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Bogota,TEC_029,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-22 22:24:00,2026-03-23 00:46:00,ZABBIX,True,4,False,Cambio de tarjeta en el elemento,142,True,DESPACHAR_CUADRILLA
